date,tmax_c,tmin_c,tmean_c,dewpoint_c,rh_mean_pct,wind_2m_ms,wind_10m_ms,solar_mj,rainfall_mm,wetness_top,wetness_root,wetness_prof
1996-02-21,26.26,19.03,22.66,16.64,69.42,5.18,6.29,15.5,1.03,0.38,0.3,0.31
1996-02-22,21.82,17.82,19.43,14.18,72.52,6.32,7.48,14.73,1.39,0.4,0.3,0.31
1996-02-23,21.69,17.95,19.54,12.71,65.2,3.91,4.68,15.74,1.14,0.39,0.3,0.31
1996-02-24,23.17,17.82,20.04,9.98,53.18,1.72,2.05,17.32,0.0,0.37,0.29,0.31
1996-02-25,22.92,17.45,19.77,9.04,50.51,1.7,1.99,18.77,0.0,0.36,0.29,0.31
1996-02-26,24.45,17.32,20.49,10.38,53.15,1.24,1.48,14.98,0.0,0.35,0.29,0.3
1996-02-27,26.82,17.64,21.99,14.36,65.58,2.56,3.21,18.0,0.0,0.35,0.29,0.3
1996-02-28,25.39,19.91,21.72,17.11,76.01,4.35,5.25,6.71,10.99,0.41,0.29,0.3
1996-02-29,27.0,19.82,22.95,17.55,73.05,2.25,2.78,12.5,1.68,0.41,0.3,0.31
1996-03-01,24.17,18.96,21.39,16.93,76.99,2.42,2.89,16.84,1.11,0.39,0.3,0.31
1996-03-02,27.68,17.68,22.26,16.32,71.17,2.7,3.38,16.78,0.0,0.37,0.3,0.31
1996-03-03,30.19,20.16,24.29,17.94,71.14,4.15,5.18,17.9,0.01,0.37,0.3,0.31
1996-03-04,29.17,21.48,24.84,17.62,68.23,4.65,5.81,9.53,0.32,0.36,0.29,0.31
1996-03-05,27.24,21.52,23.79,17.81,70.58,4.71,5.68,16.08,0.29,0.36,0.29,0.3
1996-03-06,25.73,20.93,22.63,18.55,78.34,2.69,3.32,4.89,2.41,0.38,0.29,0.3
1996-03-07,30.64,21.6,25.51,17.66,64.81,5.06,6.31,18.37,0.1,0.36,0.29,0.3
1996-03-08,27.98,21.89,24.32,17.58,67.51,4.62,5.74,10.03,3.08,0.37,0.29,0.3
1996-03-09,24.62,20.85,22.44,18.0,76.56,2.79,3.31,17.84,1.77,0.39,0.29,0.3
1996-03-10,22.73,17.96,19.97,15.97,78.02,4.2,4.93,7.45,3.15,0.42,0.3,0.31
1996-03-11,25.45,19.11,21.99,17.87,78.11,3.5,4.13,10.81,3.01,0.42,0.3,0.31
1996-03-12,21.62,20.23,21.01,18.64,86.25,6.57,7.93,3.2,48.14,0.58,0.34,0.34
1996-03-13,24.79,19.25,21.9,18.02,79.07,5.47,6.59,13.02,2.79,0.52,0.38,0.38
1996-03-14,23.07,18.25,20.18,14.96,72.59,4.36,5.11,17.24,2.55,0.5,0.38,0.39
1996-03-15,22.88,17.59,20.02,13.35,66.19,3.35,4.1,19.14,0.0,0.47,0.37,0.38
1996-03-16,22.95,17.49,19.64,12.73,65.4,1.74,2.12,21.34,0.01,0.47,0.36,0.38
1996-03-17,23.53,17.2,19.98,14.52,71.85,3.13,3.79,21.33,0.0,0.46,0.35,0.37
1996-03-18,25.25,17.71,21.66,13.14,60.42,2.26,2.79,21.79,0.0,0.45,0.35,0.37
1996-03-19,30.35,19.8,24.77,16.33,61.15,4.66,5.8,12.63,0.6,0.45,0.34,0.36
1996-03-20,29.28,22.02,24.69,18.67,70.45,3.4,4.22,20.94,0.41,0.45,0.34,0.36
1996-03-21,25.93,20.77,22.97,17.3,72.08,2.32,2.86,14.3,0.5,0.45,0.34,0.36
1996-03-22,29.67,20.37,23.84,17.37,68.73,3.16,3.87,12.65,1.74,0.46,0.34,0.36
1996-03-23,29.22,19.58,24.16,18.0,69.76,3.47,4.24,19.29,0.96,0.45,0.34,0.35
1996-03-24,28.02,21.42,24.98,19.46,72.33,3.09,3.81,13.19,0.05,0.44,0.33,0.35
1996-03-25,29.6,21.28,24.87,19.07,71.8,2.99,3.63,16.55,0.13,0.42,0.33,0.35
1996-03-26,25.19,20.35,22.91,18.25,75.53,3.36,3.93,9.46,1.44,0.43,0.33,0.34
1996-03-27,24.48,19.66,22.03,17.18,74.7,4.85,5.81,12.65,0.26,0.43,0.33,0.34
1996-03-28,24.19,19.04,21.53,12.6,58.75,7.8,9.5,24.22,0.0,0.41,0.32,0.34
1996-03-29,23.92,18.32,21.16,12.84,60.49,6.11,7.41,23.21,0.0,0.39,0.32,0.33
1996-03-30,26.69,17.91,21.8,14.08,63.88,1.78,2.2,23.34,0.0,0.39,0.31,0.33
1996-03-31,28.35,18.82,22.84,14.56,62.9,1.86,2.26,22.13,0.0,0.38,0.31,0.33
1996-04-01,27.92,18.99,22.74,14.6,63.44,1.91,2.24,23.67,0.0,0.37,0.3,0.32
1996-04-02,28.28,18.89,23.25,15.87,66.53,2.21,2.65,23.65,0.0,0.37,0.3,0.32
1996-04-03,30.43,20.87,25.32,13.54,51.46,2.09,2.51,23.88,0.0,0.36,0.3,0.31
1996-04-04,28.67,21.02,24.37,16.06,62.7,4.21,5.07,22.99,0.0,0.35,0.29,0.31
1996-04-05,25.74,20.45,22.49,17.3,73.39,2.9,3.56,12.79,0.0,0.36,0.29,0.31
1996-04-06,26.18,19.58,22.54,15.22,65.12,2.54,3.05,24.29,0.0,0.35,0.29,0.3
1996-04-07,29.96,18.69,23.86,12.9,54.58,2.13,2.67,25.32,0.0,0.34,0.28,0.3
1996-04-08,30.96,19.02,25.06,13.09,50.67,2.05,2.65,24.32,0.0,0.33,0.28,0.3
1996-04-09,31.9,21.14,26.06,13.86,49.53,2.09,2.54,23.76,0.0,0.32,0.28,0.29
1996-04-10,31.64,24.1,27.43,13.81,44.76,2.06,2.52,21.17,0.0,0.32,0.27,0.29
1996-04-11,30.88,21.73,25.88,15.62,57.89,3.36,4.02,22.75,0.0,0.31,0.27,0.29
1996-04-12,33.51,20.67,26.44,15.28,58.35,2.18,2.87,24.21,0.0,0.3,0.27,0.28
1996-04-13,34.68,20.76,27.57,17.24,59.16,3.46,4.35,22.82,0.0,0.3,0.26,0.28
1996-04-14,34.64,23.66,28.61,20.24,65.33,3.77,4.6,16.45,0.0,0.3,0.26,0.28
1996-04-15,33.07,24.14,28.17,18.47,59.63,3.28,4.1,19.29,0.0,0.3,0.26,0.27
1996-04-16,32.21,23.97,26.88,17.58,60.51,3.43,4.2,13.01,0.26,0.3,0.26,0.27
1996-04-17,27.82,22.02,24.67,17.39,65.4,4.24,5.05,24.69,0.3,0.29,0.26,0.27
1996-04-18,30.16,21.29,25.15,17.64,65.5,2.28,2.71,24.0,0.09,0.28,0.25,0.27
1996-04-19,31.77,22.99,26.97,16.46,54.54,1.92,2.25,24.15,0.0,0.27,0.25,0.26
1996-04-20,31.8,24.24,27.72,16.75,53.13,1.5,1.74,22.17,0.0,0.27,0.25,0.26
1996-04-21,34.04,23.76,28.49,17.32,55.55,1.32,1.59,23.9,0.0,0.26,0.24,0.26
1996-04-22,34.78,24.86,29.52,18.68,55.91,1.98,2.35,23.94,0.0,0.25,0.24,0.25
1996-04-23,34.75,26.03,29.94,20.58,61.09,2.34,2.85,24.06,0.0,0.25,0.24,0.25
1996-04-24,34.78,26.97,30.12,19.12,55.42,2.56,3.1,25.84,0.0,0.25,0.23,0.25
1996-04-25,33.55,26.26,29.45,21.58,65.51,4.43,5.33,23.44,0.0,0.25,0.23,0.25
1996-04-26,32.49,25.32,28.2,20.55,66.13,5.89,7.02,25.46,0.0,0.24,0.23,0.24
1996-04-27,32.28,24.08,27.38,19.2,64.09,5.84,6.97,25.35,0.0,0.23,0.23,0.24
1996-04-28,31.48,23.84,26.95,16.96,58.23,7.52,9.04,22.59,0.0,0.22,0.22,0.24
1996-04-29,29.87,22.5,25.87,17.87,63.68,4.74,5.66,25.03,0.0,0.21,0.22,0.23
1996-04-30,33.55,22.09,27.3,17.85,62.11,2.2,2.74,24.92,0.0,0.21,0.22,0.23
1996-05-01,33.96,23.38,28.18,18.18,61.36,1.93,2.31,24.45,0.0,0.2,0.22,0.23
1996-05-02,33.48,22.83,27.92,16.81,56.76,2.99,3.61,24.03,0.0,0.2,0.22,0.23
1996-05-03,36.15,24.28,30.12,13.52,42.4,1.66,2.09,24.44,0.0,0.19,0.21,0.23
1996-05-04,38.86,27.22,31.83,11.03,32.47,1.88,2.44,26.38,0.0,0.17,0.21,0.22
1996-05-05,36.94,26.95,31.79,11.73,34.02,2.31,2.9,25.33,0.0,0.16,0.21,0.22
1996-05-06,35.63,26.92,31.18,9.95,29.74,2.07,2.52,25.89,0.0,0.16,0.21,0.22
1996-05-07,36.07,28.1,31.7,10.93,30.86,1.72,2.05,23.91,0.0,0.16,0.21,0.22
1996-05-08,37.23,27.44,31.86,14.02,36.88,2.09,2.68,24.5,0.0,0.15,0.21,0.22
1996-05-09,37.26,29.6,33.04,11.59,29.13,1.76,2.19,24.87,0.0,0.15,0.2,0.21
1996-05-10,38.49,29.84,33.61,12.93,31.35,2.32,2.98,24.38,0.0,0.14,0.2,0.21
1996-05-11,38.15,30.93,33.62,13.33,31.54,2.36,2.94,19.15,0.56,0.15,0.2,0.21
1996-05-12,35.27,28.49,32.1,16.61,43.03,2.94,3.57,23.83,0.0,0.16,0.2,0.21
1996-05-13,35.55,28.01,31.16,20.23,56.7,2.88,3.4,22.25,0.0,0.15,0.2,0.21
1996-05-14,33.68,25.77,29.63,18.4,55.96,4.14,5.0,26.85,0.0,0.15,0.2,0.21
1996-05-15,34.79,24.77,29.58,18.86,56.85,2.38,2.88,25.63,0.0,0.15,0.2,0.21
1996-05-16,37.48,25.34,31.14,16.95,48.74,1.67,1.98,25.74,0.0,0.13,0.2,0.21
1996-05-17,37.59,28.45,32.68,15.34,38.93,1.61,1.96,24.95,0.0,0.13,0.2,0.21
1996-05-18,35.37,27.14,30.83,18.49,52.79,1.82,2.21,19.36,0.0,0.13,0.19,0.2
1996-05-19,36.0,26.25,31.1,17.12,47.92,2.69,3.22,24.81,0.0,0.13,0.19,0.2
1996-05-20,35.72,27.37,31.5,17.87,48.01,3.88,4.63,25.46,0.0,0.13,0.19,0.2
1996-05-21,36.77,27.59,31.94,21.98,60.14,4.25,5.11,25.53,0.0,0.13,0.19,0.2
1996-05-22,36.65,28.65,32.48,22.3,57.85,4.59,5.49,22.15,0.0,0.13,0.19,0.2
1996-05-23,35.73,28.14,31.78,20.22,55.09,4.43,5.29,24.52,0.0,0.12,0.19,0.2
1996-05-24,38.59,26.08,31.84,16.67,48.64,2.18,2.69,23.96,0.0,0.12,0.19,0.2
1996-05-25,35.27,25.91,30.8,16.72,47.76,2.28,2.65,21.88,0.0,0.11,0.19,0.2
1996-05-26,36.35,26.99,31.38,18.22,50.1,2.33,2.74,26.12,0.0,0.11,0.19,0.19
1996-05-27,36.8,26.78,31.95,19.28,50.91,2.09,2.46,25.39,0.0,0.11,0.19,0.19
1996-05-28,37.04,28.61,32.8,19.82,50.72,2.5,2.93,25.39,0.0,0.11,0.18,0.19
1996-05-29,38.34,28.79,33.45,20.31,50.45,2.57,3.07,25.9,0.0,0.11,0.18,0.19
1996-05-30,38.16,29.32,33.53,20.53,51.48,2.08,2.46,25.56,0.0,0.1,0.18,0.19
1996-05-31,42.58,28.73,35.88,19.32,46.56,2.06,2.62,24.26,0.0,0.1,0.18,0.19
1996-06-01,40.44,30.89,35.53,17.82,37.32,2.63,3.21,24.14,0.0,0.1,0.18,0.19
1996-06-02,39.25,31.22,34.78,19.03,41.84,3.19,3.77,25.21,0.0,0.09,0.18,0.19
1996-06-03,38.53,29.82,34.0,20.79,50.16,3.61,4.28,26.14,0.0,0.09,0.18,0.19
1996-06-04,38.74,28.67,33.53,22.52,59.18,4.63,5.52,26.42,0.01,0.1,0.18,0.19
1996-06-05,38.65,29.65,33.54,22.75,59.5,4.55,5.42,25.11,0.0,0.1,0.18,0.18
1996-06-06,38.69,28.68,33.15,23.61,63.34,4.96,5.85,25.3,0.0,0.1,0.18,0.18
1996-06-07,40.06,27.86,33.33,22.29,60.07,2.73,3.22,25.33,0.0,0.1,0.18,0.18
1996-06-08,40.49,29.04,34.61,21.6,53.53,1.61,1.93,25.03,0.0,0.09,0.18,0.18
1996-06-09,39.63,30.57,35.05,23.03,52.1,2.61,3.18,24.1,0.0,0.09,0.18,0.18
1996-06-10,38.6,30.89,34.54,22.77,52.13,3.15,3.65,22.99,0.03,0.09,0.17,0.18
1996-06-11,37.48,30.92,33.7,22.72,54.16,5.93,7.0,23.53,0.0,0.09,0.17,0.18
1996-06-12,35.62,30.53,32.63,24.36,62.72,7.51,8.91,25.26,0.0,0.09,0.17,0.18
1996-06-13,36.34,30.5,33.2,24.12,60.09,2.4,2.77,25.56,0.0,0.09,0.17,0.18
1996-06-14,37.67,30.73,33.67,24.06,59.15,2.48,2.85,24.1,0.0,0.09,0.17,0.18
1996-06-15,37.54,30.88,33.82,24.83,61.28,3.05,3.49,25.2,0.0,0.09,0.17,0.18
1996-06-16,37.87,31.51,34.84,25.0,58.81,1.69,2.02,25.11,0.0,0.09,0.17,0.18
1996-06-17,41.22,31.46,36.81,16.66,36.25,3.32,4.17,24.56,0.0,0.09,0.17,0.18
1996-06-18,41.34,32.11,36.81,13.78,28.4,2.05,2.64,25.96,0.01,0.08,0.17,0.17
1996-06-19,40.92,31.69,36.21,14.85,31.83,2.16,2.58,25.61,0.0,0.08,0.17,0.17
1996-06-20,37.83,29.5,33.44,23.19,58.78,3.25,3.76,25.01,0.0,0.07,0.17,0.17
1996-06-21,40.98,28.8,34.4,20.74,50.74,2.1,2.45,24.24,0.0,0.08,0.17,0.17
1996-06-22,37.99,30.0,33.4,23.58,60.19,3.64,4.19,23.82,0.0,0.07,0.17,0.17
1996-06-23,38.79,28.97,33.4,23.16,59.46,3.16,3.61,24.17,0.0,0.08,0.17,0.17
1996-06-24,38.21,28.81,33.15,23.3,60.9,3.44,3.95,24.64,0.0,0.08,0.17,0.17
1996-06-25,38.14,28.55,32.77,23.25,61.99,3.73,4.3,24.64,0.0,0.08,0.17,0.17
1996-06-26,38.92,29.03,33.54,20.47,51.91,2.68,3.12,25.14,0.0,0.08,0.16,0.17
1996-06-27,40.12,30.56,35.24,16.22,37.11,1.87,2.22,23.85,0.0,0.08,0.16,0.17
1996-06-28,40.46,31.12,35.51,21.85,47.54,2.82,3.35,24.91,0.0,0.07,0.16,0.17
1996-06-29,39.27,30.79,34.93,16.17,37.64,2.03,2.37,27.75,0.0,0.07,0.16,0.17
1996-06-30,40.19,31.95,36.05,11.69,26.06,2.05,2.4,26.14,0.0,0.07,0.16,0.17
1996-07-01,41.53,31.71,36.22,12.13,27.76,2.27,2.74,26.66,0.0,0.07,0.16,0.17
1996-07-02,41.67,33.05,36.97,13.56,28.16,2.26,2.65,24.45,0.0,0.07,0.16,0.17
1996-07-03,40.91,32.6,36.52,16.66,33.77,2.45,2.88,22.68,0.0,0.07,0.16,0.17
1996-07-04,41.46,30.6,35.65,19.76,43.46,1.79,2.08,23.86,0.0,0.07,0.16,0.17
1996-07-05,41.25,30.62,36.15,19.85,43.41,1.14,1.37,24.82,0.0,0.07,0.16,0.16
1996-07-06,41.95,31.36,36.92,21.18,44.42,1.83,2.28,24.8,0.0,0.07,0.16,0.16
1996-07-07,43.11,32.15,37.41,22.57,45.84,4.18,5.03,24.57,0.12,0.07,0.16,0.16
1996-07-08,42.05,32.66,37.15,22.37,45.34,3.96,4.69,24.27,0.0,0.07,0.16,0.16
1996-07-09,41.29,33.12,37.16,22.61,45.53,2.82,3.31,24.68,0.0,0.07,0.16,0.16
1996-07-10,39.62,32.81,36.21,21.71,46.21,2.59,2.97,23.48,0.0,0.07,0.16,0.16
1996-07-11,41.32,31.44,36.24,23.6,52.46,2.33,2.7,24.11,0.0,0.07,0.16,0.16
1996-07-12,41.34,32.68,36.71,23.64,50.22,1.68,1.93,24.64,0.0,0.07,0.16,0.16
1996-07-13,43.46,31.07,37.31,22.28,48.42,1.3,1.59,24.56,0.0,0.07,0.16,0.16
1996-07-14,42.95,33.44,37.99,22.0,42.88,4.98,6.0,24.87,0.0,0.07,0.16,0.16
1996-07-15,42.3,32.26,37.01,22.25,46.25,6.42,7.66,24.56,0.01,0.06,0.16,0.16
1996-07-16,41.44,32.32,36.67,21.18,43.88,6.31,7.53,20.98,0.0,0.06,0.16,0.16
1996-07-17,41.69,32.33,37.11,18.29,36.15,3.16,3.85,23.99,0.0,0.06,0.16,0.16
1996-07-18,41.36,33.55,37.18,17.22,33.27,2.37,2.87,24.69,0.0,0.06,0.16,0.16
1996-07-19,39.15,32.06,35.61,23.03,51.47,2.99,3.48,24.67,0.0,0.06,0.16,0.16
1996-07-20,42.7,31.45,37.43,18.56,41.57,1.53,1.87,24.13,0.0,0.06,0.16,0.16
1996-07-21,42.92,34.1,38.37,14.75,27.31,2.22,2.78,24.5,0.0,0.06,0.15,0.16
1996-07-22,42.67,33.51,38.34,14.32,26.79,2.52,3.23,23.93,0.0,0.06,0.15,0.16
1996-07-23,43.83,34.38,38.58,14.57,27.58,1.44,1.7,24.15,0.0,0.06,0.15,0.16
1996-07-24,43.33,33.87,38.43,18.74,35.26,1.46,1.81,24.84,0.0,0.06,0.15,0.16
1996-07-25,42.46,34.6,37.85,20.22,38.2,2.29,2.74,24.17,0.0,0.06,0.15,0.16
1996-07-26,42.07,33.73,37.92,20.36,38.05,2.04,2.48,18.07,0.11,0.06,0.15,0.16
1996-07-27,41.66,34.76,37.82,19.15,35.4,2.93,3.55,20.48,0.0,0.06,0.15,0.16
1996-07-28,40.87,34.64,37.59,19.67,36.64,2.86,3.42,22.98,0.0,0.06,0.15,0.16
1996-07-29,40.83,34.55,37.51,19.54,36.54,3.23,3.81,22.91,0.0,0.06,0.15,0.16
1996-07-30,39.89,33.77,36.51,22.54,46.41,3.93,4.63,22.46,0.01,0.06,0.15,0.16
1996-07-31,40.25,31.77,36.02,24.14,53.91,2.94,3.39,22.68,0.0,0.07,0.15,0.16
1996-08-01,43.09,32.56,37.4,23.31,48.41,1.88,2.2,24.25,0.0,0.07,0.15,0.15
1996-08-02,40.62,33.11,36.66,22.21,47.29,2.68,3.08,23.94,0.0,0.06,0.15,0.15
1996-08-03,41.26,31.18,36.28,22.42,49.46,2.22,2.6,23.37,0.0,0.06,0.15,0.15
1996-08-04,41.45,32.17,36.61,22.86,47.72,5.36,6.37,24.29,0.0,0.06,0.15,0.15
1996-08-05,40.72,32.07,36.34,23.82,51.54,4.0,4.71,23.37,0.01,0.06,0.15,0.15
1996-08-06,40.14,33.06,36.25,21.84,45.51,3.89,4.56,23.46,0.0,0.06,0.15,0.15
1996-08-07,39.5,31.69,35.42,22.8,50.58,3.09,3.57,23.02,0.0,0.06,0.15,0.15
1996-08-08,40.29,32.32,35.9,23.02,50.01,3.79,4.44,22.91,0.0,0.07,0.15,0.15
1996-08-09,38.99,30.62,34.69,23.13,54.83,2.59,2.98,22.94,0.0,0.07,0.15,0.15
1996-08-10,40.42,31.36,35.75,22.27,48.49,2.0,2.3,22.33,0.01,0.07,0.15,0.15
1996-08-11,41.03,34.01,36.86,23.16,47.29,2.29,2.65,23.33,0.0,0.07,0.15,0.15
1996-08-12,40.21,32.82,36.45,22.07,46.28,2.24,2.58,22.89,0.0,0.07,0.15,0.15
1996-08-13,39.48,31.57,35.65,22.08,48.7,2.62,3.01,23.86,0.0,0.07,0.15,0.15
1996-08-14,40.59,30.93,35.69,22.2,49.59,1.66,1.96,25.04,0.0,0.07,0.15,0.15
1996-08-15,42.08,32.07,37.06,22.89,47.0,3.44,4.18,22.44,0.01,0.06,0.15,0.15
1996-08-16,40.49,31.62,35.92,24.29,53.67,5.18,6.09,21.58,0.03,0.07,0.15,0.15
1996-08-17,40.25,31.69,36.13,22.94,49.52,4.26,5.01,23.93,0.04,0.07,0.15,0.15
1996-08-18,39.89,32.65,36.01,23.11,49.03,3.85,4.48,18.39,0.02,0.07,0.15,0.15
1996-08-19,40.93,32.28,36.54,23.34,48.64,2.99,3.47,22.2,0.0,0.07,0.15,0.15
